ID	GeneSymbol	mRNA_Accession	adj.P.Val	P.Value	t	B	logFC	Gene.title
10415392	Ltb4r1	NM_008519	0.05693541	1.10E-02	3.47	-3.42217	5.17E-01	leukotriene B4 receptor 1
10513188	Gm12526	ENSMUST00000154462	0.05695857	1.10E-02	-3.47	-3.42276	-3.80E-01	predicted gene 12526
10339318		0	0.05697487	1.10E-02	-3.47	-3.42322	-7.10E-01	
10535927	Nme2///Dscaml1	ENSMUST00000116118	0.05699008	1.10E-02	3.47	-3.42367	4.37E-01	NME/NM23 nucleoside diphosphate kinase 2///Down syndrome cell adhesion molecule like 1
10384051	Gck	NM_001287386	0.05699786	1.10E-02	-3.47	-3.42397	-4.43E-01	glucokinase
10602192	Mir652	NR_030523	0.05699954	1.10E-02	-3.47	-3.42416	-3.83E-01	microRNA 652
10527870	Kl	AB010088	0.05700948	1.10E-02	-3.47	-3.42468	-3.93E-01	klotho
10481920	Psmd5	NM_080554	0.05700948	1.10E-02	3.47	-3.42471	6.27E-01	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 5"
10376564	Med9	NM_138675	0.05700948	1.10E-02	3.47	-3.42481	5.07E-01	mediator complex subunit 9
10360648	Psen2	NM_001128605	0.0570186	1.11E-02	-3.47	-3.42514	-3.87E-01	presenilin 2
10532164	Atp5k	NM_007507	0.05702083	1.11E-02	3.47	-3.42534	4.00E-01	"ATP synthase, H+ transporting, mitochondrial F1F0 complex, subunit E"
10492558	Smc4	NM_133786	0.0570439	1.11E-02	3.47	-3.42598	4.40E-01	structural maintenance of chromosomes 4
10515710	Szt2	NM_198170	0.0570439	1.11E-02	-3.47	-3.42608	-5.60E-01	seizure threshold 2
10543676	1700080G18Rik	XM_006505217	0.05708709	1.11E-02	-3.47	-3.42705	-3.60E-01	RIKEN cDNA 1700080G18 gene
10429859	Oplah	NM_153122	0.05712411	1.11E-02	-3.47	-3.42799	-4.50E-01	5-oxoprolinase (ATP-hydrolysing)
10504504	Grhpr	NM_080289	0.05712411	1.11E-02	3.47	-3.42805	3.33E-01	glyoxylate reductase/hydroxypyruvate reductase
10563295	Mir692-3///Mir692-2///Ftl1	NM_010240	0.05713768	1.11E-02	3.47	-3.42846	3.93E-01	microRNA 692-3///microRNA 692-2///ferritin light polypeptide 1
10384370	Gm12000	ENSMUST00000132007	0.05714731	1.11E-02	-3.47	-3.42895	-6.63E-01	predicted gene 12000
10408882	Ranbp9	NM_019930	0.05714731	1.11E-02	-3.47	-3.42896	-4.50E-01	RAN binding protein 9
10344557		0	0.05715606	1.11E-02	-3.47	-3.42935	-1.31	
10576854	Ctxn1	NM_183315	0.05715606	1.11E-02	-3.47	-3.42951	-3.63E-01	cortexin 1
10441091	6530402D11Rik	AK078339	0.05715606	1.11E-02	-3.47	-3.42959	-4.63E-01	RIKEN cDNA 6530402D11 gene
10442254		ENSMUST00000050900	0.05722232	1.11E-02	-3.47	-3.43098	-6.73E-01	
10344528		0	0.05728201	1.11E-02	-3.47	-3.43227	-9.83E-01	
10521415	Ablim2	NM_001177696	0.05728201	1.11E-02	-3.47	-3.43241	-4.33E-01	actin-binding LIM protein 2
10339296		0	0.05728225	1.11E-02	3.47	-3.43264	4.00E-01	
10590029		10590029	0.05728225	1.11E-02	-3.47	-3.43289	-4.20E-01	
10507657	Foxj3	NM_001290696	0.05728225	1.11E-02	-3.47	-3.43295	-4.13E-01	forkhead box J3
10342186		0	0.05728225	1.11E-02	-3.47	-3.43304	-4.60E-01	
10343558		0	0.05728909	1.11E-02	-3.47	-3.43332	-1.65	
10448048	Psmb1	NM_011185	0.05728963	1.11E-02	3.47	-3.43349	7.07E-01	"proteasome (prosome, macropain) subunit, beta type 1"
10389231	Ccl3	NM_011337	0.05728963	1.11E-02	3.47	-3.43364	1.18	chemokine (C-C motif) ligand 3
10341087		0	0.05729667	1.11E-02	-3.47	-3.43393	-7.30E-01	
10492997	Etv3	NM_001083318	0.05732542	1.12E-02	-3.46	-3.43488	-9.90E-01	ets variant 3
10437992	Dnm1l	NM_001025947	0.05732542	1.12E-02	3.46	-3.4349	3.80E-01	dynamin 1-like
10393614	Cbx8	NM_013926	0.05732542	1.12E-02	-3.46	-3.43493	-6.77E-01	chromobox 8
10582997	Casp4	NM_007609	0.05738856	1.12E-02	3.46	-3.43627	8.47E-01	"caspase 4, apoptosis-related cysteine peptidase"
10341466		0	0.05744822	1.12E-02	3.46	-3.43769	5.07E-01	
10482237	Nr5a1	NM_139051	0.05744822	1.12E-02	-3.46	-3.43769	-3.43E-01	"nuclear receptor subfamily 5, group A, member 1"
10574163	Nlrc5	NM_001033207	0.0574903	1.12E-02	-3.46	-3.43863	-4.63E-01	"NLR family, CARD domain containing 5"
10342865		0	0.05750808	1.12E-02	3.46	-3.43912	1.15	
10505438	Orm1	NM_008768	0.05752043	1.12E-02	-3.46	-3.43951	-4.50E-01	orosomucoid 1
10509273	Wnt4	NM_009523	0.05753217	1.12E-02	-3.46	-3.43991	-4.00E-01	"wingless-type MMTV integration site family, member 4"
10580274	Rnaseh2a	NM_027187	0.05753217	1.12E-02	3.46	-3.44003	3.83E-01	"ribonuclease H2, large subunit"
10502284	Tet2	AK129389	0.05758896	1.12E-02	-3.46	-3.44143	-5.13E-01	tet methylcytosine dioxygenase 2
10520800	Gpn1	NM_133756	0.05758896	1.12E-02	3.46	-3.44148	3.70E-01	GPN-loop GTPase 1
10340952		0	0.05758896	1.12E-02	3.46	-3.44156	1.41	
10539640	Alms1-ps2///Alms1	NM_145223	0.05761864	1.12E-02	3.46	-3.44226	4.53E-01	"Alstrom syndrome 1, pseudogene 2///Alstrom syndrome 1"
10524388	Tmem211	NM_001033428	0.05762067	1.12E-02	-3.46	-3.44246	-4.03E-01	transmembrane protein 211
10562181	Lsr	NM_001164184	0.05764012	1.12E-02	-3.46	-3.44309	-3.97E-01	lipolysis stimulated lipoprotein receptor
10449225	Decr2	NM_011933	0.05764012	1.12E-02	3.46	-3.44313	6.20E-01	"2-4-dienoyl-Coenzyme A reductase 2, peroxisomal"
10478772	Arfgef2	NM_001085495	0.05768854	1.13E-02	-3.46	-3.44438	-6.63E-01	ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited)
10533875	Ncor2	NM_001253904	0.05768854	1.13E-02	3.46	-3.44447	5.40E-01	nuclear receptor co-repressor 2
10408677	Lyrm4	NM_201358	0.05768854	1.13E-02	3.46	-3.44449	5.00E-01	LYR motif containing 4
10419999	Jph4	ENSMUST00000133954	0.05773327	1.13E-02	-3.46	-3.44548	-4.27E-01	junctophilin 4
10349559	Yod1	NM_178691	0.05773887	1.13E-02	-3.46	-3.44584	-4.63E-01	YOD1 deubiquitinase
10464110	D730002M21Rik	AK142601	0.05773887	1.13E-02	-3.46	-3.44589	-3.67E-01	RIKEN cDNA D730002M21 gene
10343489		0	0.05774031	1.13E-02	-3.46	-3.44607	-8.53E-01	
10424435		ENSMUST00000084002	0.05774655	1.13E-02	-3.46	-3.44634	-9.27E-01	
10380999	Csf3	NM_009971	0.05775689	1.13E-02	-3.46	-3.44669	-3.37E-01	colony stimulating factor 3 (granulocyte)
10387568	Tnfsfm13///Tnfsf13///Tnfsf12	NM_001159503	0.05775992	1.13E-02	3.46	-3.4469	5.17E-01	"tumor necrosis factor (ligand) superfamily, membrane-bound member 13///tumor necrosis factor (ligand) superfamily, member 13///tumor necrosis factor (ligand) superfamily, member 12"
10379467	Psmd11	NM_178616	0.05776386	1.13E-02	3.46	-3.44717	5.97E-01	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 11"
10348299	5830472F04Rik	AK018050	0.05776386	1.13E-02	-3.46	-3.44728	-6.57E-01	RIKEN cDNA 5830472F04 gene
10434930	1700025H01Rik	AK006338	0.05783207	1.13E-02	-3.45	-3.4487	-5.70E-01	RIKEN cDNA 1700025H01 gene
10340197		0	0.05784866	1.13E-02	-3.45	-3.44916	-1.75	
10559446	Pirb	NM_011095	0.05785405	1.13E-02	3.45	-3.44948	3.60E-01	paired Ig-like receptor B
10343450		0	0.05785405	1.13E-02	-3.45	-3.44957	-1.89	
10485282	Alkbh3	NM_026944	0.05790541	1.13E-02	3.45	-3.45068	5.90E-01	"alkB homolog 3, alpha-ketoglutarate-dependent dioxygenase"
10342888		0	0.05796049	1.13E-02	-3.45	-3.45185	-3.83E-01	
10538890	Notch4///Sympk	AK145002	0.05796246	1.13E-02	3.45	-3.45209	1.63	notch 4///symplekin
10580550	Rpgrip1l	NM_173431	0.05796246	1.13E-02	3.45	-3.4523	3.80E-01	Rpgrip1-like
10586609		ENSMUST00000157396	0.05796246	1.13E-02	-3.45	-3.45235	-3.40E-01	
10338117		0	0.05796915	1.13E-02	3.45	-3.45263	8.63E-01	
10482802	Cytip	NM_139200	0.05797266	1.13E-02	-3.45	-3.45285	-5.70E-01	cytohesin 1 interacting protein
10373073	Arhgef25	NM_028027	0.05805844	1.14E-02	3.45	-3.45459	7.30E-01	Rho guanine nucleotide exchange factor (GEF) 25
10351095	Tnfsf4	NM_009452	0.05807456	1.14E-02	3.45	-3.45504	1.2	"tumor necrosis factor (ligand) superfamily, member 4"
10434804	Mir28a	NR_029788	0.05807888	1.14E-02	-3.45	-3.45527	-7.00E-01	microRNA 28a
10339406		0	0.058095	1.14E-02	-3.45	-3.45573	-4.83E-01	
10458823	Tmed7	NM_025698	0.05811703	1.14E-02	3.45	-3.45629	3.80E-01	transmembrane emp24 protein transport domain containing 7
10407145	Mier3	NM_172593	0.05823438	1.14E-02	-3.45	-3.4586	-7.07E-01	MIER family member 3
10588075	Prr23a2///Prr23a1	NM_001134660	0.05823544	1.14E-02	-3.45	-3.45882	-4.67E-01	"proline rich 23A, member 2///proline rich 23A, member 1"
10461747	Olfr1442	NM_146697	0.05823544	1.14E-02	-3.45	-3.45893	-4.40E-01	olfactory receptor 1442
10385872	Slc22a5	NM_011396	0.05827506	1.14E-02	-3.45	-3.45981	-7.23E-01	"solute carrier family 22 (organic cation transporter), member 5"
10585545	Rcn2	NM_011992	0.05830608	1.14E-02	3.45	-3.46054	6.93E-01	reticulocalbin 2
10391649	Slc4a1	NM_011403	0.05834639	1.14E-02	-3.45	-3.46168	-1.67	"solute carrier family 4 (anion exchanger), member 1"
10339639		0	0.05834639	1.14E-02	-3.45	-3.4617	-1.27	
10342067		0	0.05834639	1.14E-02	3.45	-3.46179	9.83E-01	
10452556	Rab12	NM_024448	0.05834639	1.14E-02	3.45	-3.4619	4.30E-01	"RAB12, member RAS oncogene family"
10470973	Nup188	NM_198304	0.05834639	1.14E-02	3.45	-3.46213	5.37E-01	nucleoporin 188
10548194	Fkbp4	NM_010219	0.05834639	1.14E-02	3.45	-3.4622	5.50E-01	FK506 binding protein 4
10426225	Ncaph2	NM_001115132	0.0583595	1.14E-02	3.44	-3.4626	5.13E-01	"non-SMC condensin II complex, subunit H2"
10538082	Atp6v0e2	NM_133764	0.0584983	1.15E-02	3.44	-3.4653	6.80E-01	"ATPase, H+ transporting, lysosomal V0 subunit E2"
10338789		0	0.05852673	1.15E-02	-3.44	-3.46607	-4.03E-01	
10352562	Gpatch2	NM_026367	0.05852673	1.15E-02	-3.44	-3.46626	-4.33E-01	G patch domain containing 2
10581327	Enkd1	NM_198299	0.05852673	1.15E-02	3.44	-3.46628	4.47E-01	enkurin domain containing 1
10543695		AK087191	0.0585491	1.15E-02	-3.44	-3.4669	-5.07E-01	
10361063		GENSCAN00000021738	0.0585491	1.15E-02	-3.44	-3.46699	-3.37E-01	
10380210	Srsf1	NM_001078167	0.0586169	1.15E-02	3.44	-3.46845	3.50E-01	serine/arginine-rich splicing factor 1
10544875	Scrn1	NM_027268	0.0586169	1.15E-02	3.44	-3.46862	6.57E-01	secernin 1
10583133	Mmp7	NM_010810	0.0586169	1.15E-02	-3.44	-3.4687	-3.97E-01	matrix metallopeptidase 7
10360794	Fbxo28	NM_175127	0.05867704	1.15E-02	-3.44	-3.47021	-6.13E-01	F-box protein 28
10450197	Btnl5-ps	NR_004051	0.05867704	1.15E-02	-3.44	-3.47031	-5.97E-01	"butyrophilin-like 5, pseudogene"
10582152	Tldc1	NM_028883	0.05867704	1.15E-02	-3.44	-3.47076	-4.40E-01	TBC/LysM associated domain containing 1
10411593	BC001981	ENSMUST00000180822	0.05867704	1.15E-02	-3.44	-3.47078	-3.93E-01	cDNA sequence BC001981
10341988		0	0.05867704	1.15E-02	-3.44	-3.47084	-7.57E-01	
10540028	Klf15	NM_023184	0.05867704	1.15E-02	-3.44	-3.47105	-4.23E-01	Kruppel-like factor 15
10519675		ENSMUST00000187545	0.05867704	1.15E-02	3.44	-3.47116	3.47E-01	
10477944		ENSMUST00000157739	0.05867704	1.15E-02	-3.44	-3.47119	-5.33E-01	
10570786	Thsd1	NM_001205253	0.05867704	1.15E-02	-3.44	-3.47121	-4.60E-01	"thrombospondin, type I, domain 1"
10553107	Fam83e	NM_001033170	0.05867704	1.15E-02	-3.44	-3.47133	-3.90E-01	"family with sequence similarity 83, member E"
10582403	Galns	NM_016722	0.0586803	1.15E-02	3.44	-3.47154	3.67E-01	galactosamine (N-acetyl)-6-sulfate sulfatase
10606180	Gm9785	ENSMUST00000062642	0.05868807	1.15E-02	-3.44	-3.47184	-4.17E-01	polycomb group ring finger 6 pseudogene
10441610	Rsph3b///Rsph3a	NM_001083945	0.0587447	1.16E-02	3.44	-3.47302	4.80E-01	radial spoke 3B homolog (Chlamydomonas)///radial spoke 3A homolog (Chlamydomonas)
10570738		ENSMUST00000119719	0.05877257	1.16E-02	-3.44	-3.47369	-3.30E-01	
10400581	Fkbp3	NM_013902	0.05881939	1.16E-02	3.44	-3.47469	4.40E-01	FK506 binding protein 3
10356568	Rab17	NM_001159725	0.05884304	1.16E-02	-3.44	-3.47543	-3.30E-01	"RAB17, member RAS oncogene family"
10445718	Pgc	NM_025973	0.05884304	1.16E-02	-3.44	-3.47543	-3.30E-01	progastricsin (pepsinogen C)
10558707	Ric8a	ENSMUST00000131850	0.05884702	1.16E-02	-3.44	-3.47589	-5.00E-01	RIC8 guanine nucleotide exchange factor A
10378545	Mir212	NR_029794	0.05884702	1.16E-02	-3.44	-3.47596	-4.73E-01	microRNA 212
10608681		10608681	0.05884702	1.16E-02	3.44	-3.47596	4.73E-01	
10343403		0	0.05889035	1.16E-02	-3.43	-3.4769	-8.10E-01	
10513604	Hdhd3	NM_024257	0.05891709	1.16E-02	3.43	-3.47754	3.63E-01	haloacid dehalogenase-like hydrolase domain containing 3
10592079	Kirrel3os	XR_379235	0.058925	1.16E-02	-3.43	-3.47784	-3.83E-01	"kin of IRRE like 3 (Drosophila), opposite strand"
10509253	4930549C01Rik	ENSMUST00000046647	0.05893345	1.16E-02	-3.43	-3.47815	-3.93E-01	RIKEN cDNA 4930549C01 gene
10472598	Klhl23	NM_177784	0.05893522	1.16E-02	-3.43	-3.47833	-5.43E-01	kelch-like 23
10349834	Pik3c2b	NM_001099276	0.05896033	1.16E-02	-3.43	-3.47894	-5.03E-01	"phosphoinositide-3-kinase, class 2, beta polypeptide"
10360090	Ppox	NM_008911	0.05896614	1.16E-02	-3.43	-3.47963	-6.30E-01	protoporphyrinogen oxidase
10579913	4930505O20Rik	ENSMUST00000142188	0.05896614	1.16E-02	-3.43	-3.47966	-4.20E-01	RIKEN cDNA 4930505O20 gene
10338599		0	0.05896614	1.16E-02	-3.43	-3.47972	-6.97E-01	
10512827	Gm568	ENSMUST00000135777	0.05896614	1.16E-02	-3.43	-3.4798	-9.07E-01	predicted gene 568
10469816	Il1rn	NM_001039701	0.05896614	1.16E-02	3.43	-3.47981	4.67E-01	interleukin 1 receptor antagonist
10452142	Vmac	NM_001166474	0.05897306	1.16E-02	-3.43	-3.48009	-4.03E-01	vimentin-type intermediate filament associated coiled-coil protein
10515712	Szt2	NM_198170	0.05897768	1.16E-02	-3.43	-3.48033	-6.70E-01	seizure threshold 2
10342049		0	0.05899446	1.16E-02	-3.43	-3.48078	-1.25	
10440721	Krtap21-1	NM_028621	0.05906204	1.17E-02	-3.43	-3.48224	-4.90E-01	keratin associated protein 21-1
10489542	Wfdc3	ENSMUST00000130227	0.05906204	1.17E-02	-3.43	-3.48232	-5.50E-01	WAP four-disulfide core domain 3
10457475	Abhd3	NM_134130	0.05908825	1.17E-02	-3.43	-3.48294	-4.87E-01	abhydrolase domain containing 3
10443836	Rrp1b	NM_001163734	0.05911898	1.17E-02	3.43	-3.48365	4.93E-01	ribosomal RNA processing 1 homolog B (S. cerevisiae)
10553057	Mamstr	NM_172418	0.05912213	1.17E-02	3.43	-3.48394	3.50E-01	MEF2 activating motif and SAP domain containing transcriptional regulator
10580885	Csnk2a2	NM_009974	0.05912213	1.17E-02	3.43	-3.48417	3.17E-01	"casein kinase 2, alpha prime polypeptide"
10559185	Syt8	NM_001285857	0.05912213	1.17E-02	-3.43	-3.48417	-3.17E-01	synaptotagmin VIII
10410302	Zfp953	BC141233	0.05913575	1.17E-02	-3.43	-3.48457	-8.30E-01	zinc finger protein 953
10584561	Clmp	NM_133733	0.05914819	1.17E-02	3.43	-3.48495	5.13E-01	CXADR-like membrane protein
10397788	Kif4-ps	NR_033653	0.05917381	1.17E-02	-3.43	-3.48556	-3.83E-01	"kinesin family member 4, pseudogene"
10340521		0	0.05919683	1.17E-02	-3.43	-3.48613	-1.61	
10495120	Wdr77///Ovgp1	NM_007696	0.05920804	1.17E-02	-3.43	-3.48659	-3.80E-01	WD repeat domain 77///oviductal glycoprotein 1
10338278		0	0.05920804	1.17E-02	3.43	-3.48692	9.07E-01	
10380840	Cdk12	NM_001109626	0.05920804	1.17E-02	-3.43	-3.48706	-4.03E-01	cyclin-dependent kinase 12
10571739		ENSMUST00000180928	0.05920804	1.17E-02	-3.43	-3.48709	-4.77E-01	
10405662	Naa35	NM_030153	0.05920804	1.17E-02	3.43	-3.4871	5.77E-01	"N(alpha)-acetyltransferase 35, NatC auxiliary subunit"
10595753	Trpc1	NM_011643	0.0592126	1.17E-02	-3.43	-3.48733	-7.17E-01	"transient receptor potential cation channel, subfamily C, member 1"
10564839	Ap3s2	NM_009682	0.05922003	1.17E-02	3.43	-3.48762	4.67E-01	"adaptor-related protein complex 3, sigma 2 subunit"
10343560		0	0.05923014	1.17E-02	-3.43	-3.48795	-4.23E-01	
10344719	Gm35144///Rnf7	ENSMUST00000151704	0.05924266	1.17E-02	-3.43	-3.48839	-4.43E-01	ring finger protein 7 pseudogene///ring finger protein 7
10341195		0	0.05924266	1.17E-02	-3.43	-3.48849	-5.73E-01	
10389795	Stxbp4	NM_011505	0.05924841	1.17E-02	3.43	-3.48887	8.07E-01	syntaxin binding protein 4
10432799	Krt71	NM_019956	0.05924841	1.17E-02	-3.43	-3.48889	-3.57E-01	keratin 71
10452188	Mllt1	NM_022328	0.05926501	1.17E-02	-3.43	-3.4894	-5.23E-01	"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 1"
10554655	Mex3b	NM_175366	0.05926501	1.17E-02	-3.43	-3.4895	-5.00E-01	mex3 RNA binding family member B
10392834	Cd300ld5///Cd300ld4///Cd300ld3	NM_001101656	0.05927069	1.17E-02	3.43	-3.48998	9.23E-01	CD300 molecule like family member D5///CD300 molecule like family member D4///CD300 molecule like family member D3
10352314	Lefty1	NM_010094	0.05927069	1.17E-02	-3.43	-3.49003	-4.00E-01	left right determination factor 1
10583150		10583150	0.05927069	1.17E-02	-3.43	-3.49006	-3.47E-01	
10577429	Defa30///Gm7861///Gm7849///Gm14851///Defa23///AY761184///Defa4///Defa29	NM_001177482	0.05932719	1.18E-02	-3.42	-3.49123	-4.77E-01	"defensin, alpha, 30///predicted gene 7861///predicted gene 7849///predicted gene 14851///defensin, alpha, 23///cDNA sequence AY761184///defensin, alpha, 4///defensin, alpha, 29"
10343432		0	0.05942502	1.18E-02	-3.42	-3.49315	-8.27E-01	
10585851	Hcn4	NM_001081192	0.05943921	1.18E-02	-3.42	-3.49356	-4.00E-01	"hyperpolarization-activated, cyclic nucleotide-gated K+ 4"
10375065	Sh3pxd2b	NM_177364	0.0594585	1.18E-02	3.42	-3.49406	8.97E-01	SH3 and PX domains 2B
10342881		0	0.0594585	1.18E-02	-3.42	-3.49421	-5.23E-01	
10340955		0	0.05946576	1.18E-02	-3.42	-3.49449	-4.93E-01	
10410921	Gm12338///Cox7c	NM_007749	0.05946868	1.18E-02	3.42	-3.4947	3.63E-01	"cytochrome c oxidase, subunit VIIc pseudogene///cytochrome c oxidase subunit VIIc"
10542355	Emp1	NM_001288627	0.05947361	1.18E-02	3.42	-3.49494	1.73	epithelial membrane protein 1
10341441		0	0.05947383	1.18E-02	-3.42	-3.49509	-1.92	
10607724	Zrsr2	NM_009453	0.05953326	1.18E-02	-3.42	-3.49631	-3.47E-01	"zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2"
10373583	Gdf11	NM_010272	0.05954152	1.18E-02	-3.42	-3.49672	-6.63E-01	growth differentiation factor 11
10398326	Meg3	NR_003633	0.05954152	1.18E-02	-3.42	-3.49677	-5.80E-01	maternally expressed 3
10466682	Smc5	NM_001252684	0.05954245	1.18E-02	3.42	-3.49708	4.00E-01	structural maintenance of chromosomes 5
10550625	Mir330	NR_029763	0.05954245	1.18E-02	-3.42	-3.49709	-5.13E-01	microRNA 330
10508500	Adgrb2	NM_001199696	0.05956278	1.18E-02	-3.42	-3.4976	-4.80E-01	adhesion G protein-coupled receptor B2
10593367	Dlat	NM_145614	0.05959478	1.18E-02	3.42	-3.49833	5.63E-01	dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)
10406407	Arrdc3	NM_001042591	0.05961021	1.18E-02	-3.42	-3.49876	-4.30E-01	arrestin domain containing 3
10480937	C030048H21Rik	AK021159	0.0596688	1.18E-02	-3.42	-3.49996	-5.83E-01	RIKEN cDNA C030048H21 gene
10456756	Zbtb7c	NM_145356	0.05970794	1.19E-02	-3.42	-3.50082	-4.97E-01	zinc finger and BTB domain containing 7C
10338481		0	0.05971008	1.19E-02	-3.42	-3.50108	-9.37E-01	
10477630	Dynlrb1	NM_001291108	0.05971008	1.19E-02	3.42	-3.50116	7.13E-01	dynein light chain roadblock-type 1
10399426		GENSCAN00000056274	0.05971029	1.19E-02	-3.42	-3.50132	-4.47E-01	
10394240	Pomc	NM_001278581	0.05972651	1.19E-02	-3.42	-3.50176	-4.00E-01	pro-opiomelanocortin-alpha
10342393		0	0.05974175	1.19E-02	-3.42	-3.50218	-5.37E-01	
10508112	Lsm10	NM_001163266	0.0598157	1.19E-02	3.42	-3.50373	4.93E-01	U7 snRNP-specific Sm-like protein LSM10
10528227	Gnai1	NM_010305	0.0598157	1.19E-02	-3.42	-3.50382	-4.37E-01	"guanine nucleotide binding protein (G protein), alpha inhibiting 1"
10432972	Rarg	NM_001042727	0.0598157	1.19E-02	3.42	-3.50396	3.70E-01	"retinoic acid receptor, gamma"
10513666	Akna	NM_001045514	0.05984146	1.19E-02	-3.42	-3.50458	-5.20E-01	AT-hook transcription factor
10512061	Taf9	NM_001015889	0.0598521	1.19E-02	3.41	-3.50503	5.40E-01	TATA-box binding protein associated factor 9
10338928		0	0.0598521	1.19E-02	-3.41	-3.50507	-1.08	
10513141	Ptpn3	NM_011207	0.05987149	1.19E-02	3.41	-3.50557	4.43E-01	"protein tyrosine phosphatase, non-receptor type 3"
10338904		0	0.05993032	1.19E-02	-3.41	-3.50687	-1.03	
10576189		10576189	0.05993032	1.19E-02	-3.41	-3.50692	-6.63E-01	
10342237		0	0.05998929	1.19E-02	-3.41	-3.50813	-1.03	
10434778	Rtp4	NM_023386	0.06000411	1.19E-02	-3.41	-3.50854	-7.30E-01	receptor transporter protein 4
10497590	Mecom	NM_007963	0.06000771	1.19E-02	3.41	-3.50876	4.53E-01	MDS1 and EVI1 complex locus
10375031	Snrnp25	NM_030093	0.06011191	1.20E-02	3.41	-3.51077	9.17E-01	small nuclear ribonucleoprotein 25 (U11/U12)
10439049	Pigx	NM_001111025	0.06012779	1.20E-02	3.41	-3.5112	6.20E-01	"phosphatidylinositol glycan anchor biosynthesis, class X"
10452535		10452535	0.06014372	1.20E-02	3.41	-3.51166	5.07E-01	
10344353		0	0.06014372	1.20E-02	-3.41	-3.51179	-8.47E-01	
10338850		0	0.06015812	1.20E-02	-3.41	-3.5122	-1.38	
10524020	Tmem175	NM_001163531	0.060232	1.20E-02	3.41	-3.51369	4.20E-01	transmembrane protein 175
10391577	Hdac5	NM_001077696	0.060232	1.20E-02	-3.41	-3.51381	-3.80E-01	histone deacetylase 5
10437210	Bace2	NM_019517	0.06031033	1.20E-02	3.41	-3.51536	3.57E-01	beta-site APP-cleaving enzyme 2
10460070	Zfp407	NM_001033341	0.06042803	1.20E-02	-3.41	-3.51759	-5.30E-01	zinc finger protein 407
10358607	Hmcn1	NM_001024720	0.06045113	1.21E-02	-3.41	-3.51829	-3.20E-01	hemicentin 1
10534395	Cldn4	NM_009903	0.06045113	1.21E-02	-3.41	-3.51831	-4.10E-01	claudin 4
10340741		0	0.06046883	1.21E-02	-3.41	-3.51877	-1.04	
10379944	Tbx4	NM_011536	0.06047207	1.21E-02	-3.41	-3.51906	-3.50E-01	T-box 4
10499879	Gm5879///Rpl3	NM_013762	0.06047207	1.21E-02	3.4	-3.51928	3.40E-01	predicted gene 5879///ribosomal protein L3
10499881	Gm5879///Rpl3	NM_013762	0.06047207	1.21E-02	3.4	-3.51928	3.40E-01	predicted gene 5879///ribosomal protein L3
10435712	Cd80	AK019867	0.06048776	1.21E-02	3.4	-3.51971	8.63E-01	CD80 antigen
10405334	Eif4e1b	NM_001033269	0.06049072	1.21E-02	-3.4	-3.51991	-3.83E-01	eukaryotic translation initiation factor 4E family member 1B
10368644	Fam26f	NM_175449	0.06052567	1.21E-02	-3.4	-3.5208	-4.77E-01	"family with sequence similarity 26, member F"
10488892	Trpc4ap	NM_001163452	0.06052567	1.21E-02	-3.4	-3.52083	-4.50E-01	"transient receptor potential cation channel, subfamily C, member 4 associated protein"
10341724		0	0.06058062	1.21E-02	-3.4	-3.52196	-1.28	
10465916	Myrf	NM_001033481	0.06058639	1.21E-02	-3.4	-3.52221	-5.30E-01	myelin regulatory factor
10519333	Fam133b	NM_001042501	0.06061204	1.21E-02	3.4	-3.52281	4.13E-01	"family with sequence similarity 133, member B"
10531980	Gbp9	NM_172777	0.06062959	1.21E-02	-3.4	-3.52327	-5.90E-01	guanylate-binding protein 9
10356329	Snora75	ENSMUST00000082903	0.06066421	1.21E-02	-3.4	-3.52404	-1.15	"small nucleolar RNA, H/ACA box 75"
10338429		0	0.0606787	1.21E-02	-3.4	-3.52444	-1.06	
10588592	Cacna2d2	NM_001174047	0.06069343	1.21E-02	-3.4	-3.52495	-3.83E-01	"calcium channel, voltage-dependent, alpha 2/delta subunit 2"
