	GeneSymbol_GSM2386506_Kupper.txt	mRNA_Accession_GSM2386506_Kupper.txt	adj.P.Val_GSM2386506_Kupper.txt	logFC_GSM2386506_Kupper.txt	GeneSymbol_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	mRNA_Accession_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	adj.P.Val_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	logFC_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	GeneSymbol_GSE79858_Slansky_TIL_v_TN.txt	mRNA_Accession_GSE79858_Slansky_TIL_v_TN.txt	adj.P.Val_GSE79858_Slansky_TIL_v_TN.txt	logFC_GSE79858_Slansky_TIL_v_TN.txt	GeneSymbol_GSE_Anderson_TIL_v_Naive.txt	mRNA_Accession_GSE_Anderson_TIL_v_Naive.txt	adj.P.Val_GSE_Anderson_TIL_v_Naive.txt	logFC_GSE_Anderson_TIL_v_Naive.txt
4500	Cacng2	ENSMUST00000019290	0.62795	-0.36502466499999997	Cacng2	ENSMUST00000019290	0.9581845	-0.045958075	Cacng2	ENSMUST00000019290	0.420018195	-0.3215	Cacng2	NM_007583	0.8603333333333333	-0.02513823333333333
4501	Cacng3	NM_019430	0.8679	0.14337633	Cacng3	NM_019430	0.940825	-0.06410246	Cacng3	NM_019430	0.52245898	-0.17300000000000001	Cacng3	NM_019430	0.488	-0.181455
4502	Cacng4	ENSMUST00000021066	0.8266	-0.15986733	Cacng4	NM_019431	0.6341439999999999	0.36045777	Cacng4	NM_019431	0.0813065	-0.36700000000000005	Cacng4	NM_019431	0.1522	-0.5888875
4503	Cacng5	NM_001199301	0.5265	0.34411367	Cacng5	NM_001199301	0.86106	-0.11825055	Cacng5	NM_001199301	0.09702097	-0.39	Cacng5	NM_001199301	0.28950000000000004	-0.28261815
4504	Cacng6	ENSMUST00000108647	0.8335	0.15895967									Cacng6	NM_133183	0.34199999999999997	-0.248805
4505	Cacng7	NM_133189	0.7931	0.23664133	Cacng7	NM_133189	0.9788459999999999	-0.02504332	Cacng7	NM_133189	0.67734596	0.11	Cacng7	NM_133189	0.891	0.04487105
4506	Cacng8	NM_133190	0.9652	0.06686267	Cacng8	NM_133190	0.9534540000000001	-0.04233456	Cacng8	NM_133190	0.49977047	-0.11699999999999999	Cacng8	NM_133190	0.2558	0.21942500000000004
4507	Cacybp	NM_009786	0.5872	0.38550933	Cacybp	NM_009786	0.616898	-0.4216287	Cacybp	NM_009786	0.01487539	0.653	Cacybp	NM_009786	0.38	-0.2627198
4508	Cad	ENSMUST00000013773	0.8158	-0.28726033	Cad	NM_001289522	0.9778969999999999	-0.02769395	Cad	NM_001289522	0.00344892	1.06	Cad	NM_001289522	0.14173666666666665	0.3140960333333333
4509	Cadm1	ENSMUST00000114548	0.4446	1.09775267	Cadm1	NM_018770	0.806963	0.16219146	Cadm1	NM_018770	0.00104189	1.42	Cadm1	NM_001025600	0.1925005	2.1480478749999996
4510	Cadm2	NM_178721	0.86555	0.12862900000000002	Cadm2	NM_001145977	0.879542	-0.08315344	Cadm2	NM_001145977	0.97748744	-0.006670000000000001	Cadm2	NM_001145977	0.3800142857142857	0.07674765714285714
4511	Cadm3	NM_053199	0.4225	1.11295367	Cadm3	NM_053199	0.947627	-0.04766159	Cadm3	NM_053199	0.47672417	-0.107	Cadm3	NM_053199	0.44766666666666666	-0.11175686666666668
4512	Cadm4	NM_153112	0.9162	0.11483833	Cadm4	NM_153112	0.588851	-0.2921212	Cadm4	NM_153112	0.32804914	-0.24	Cadm4	NM_153112	0.0676	-0.45976880000000003
4513	Cadps	NM_012061	0.6818	0.26838433	Cadps	NM_001042617	0.9040309999999999	-0.07733713	Cadps	NM_001042617	0.98569315	-0.006670000000000001	Cadps	NM_001042617	0.188	-0.26480640000000005
4514	Cadps2	NM_153163	0.8299	0.17457833	Cadps2	NM_001252105	0.8292950000000001	-0.11325449	Cadps2	NM_001252105	0.77510123	-0.06	Cadps2	NM_001252105	0.243	-0.2577624
4515	Cage1	ENSMUST00000110233	0.978	-0.03535067	Cage1	ENSMUST00000089840	0.7136399999999999	-0.18864623	Cage1	ENSMUST00000089840	0.14301242	-0.233	Cage1	NM_027724	0.32233333333333336	0.011120266666666675
4516	Calb1	ENSMUST00000029876	0.9994	-0.00098	Calb1	NM_009788	0.817883	-0.13111171	Calb1	NM_009788	0.59164885	-0.113	Calb1	NM_009788	0.3365	0.2297092
4517	Calb2	NM_007586	0.9369	0.059269	Calb2	NM_007586	0.812437	-0.15767072	Calb2	NM_007586	0.89902622	-0.0333	Calb2	NM_007586	0.172	-0.47720329999999994
4518	Calca	NM_007587	0.2507	2.2803880000000003	Calca	NM_001033954	0.587866	0.38703185	Calca	NM_001033954	0.40600598	0.17300000000000001	Calca	NM_001033954	0.14615	1.4019396
4519	Calcb	NM_054084	0.8676	-0.13595567	Calcb	NM_054084	0.897184	0.08520023	Calcb	NM_054084	0.33476539	0.287	Calcb	NM_054084	0.00010700000000000001	4.8193637
4520	Calcoco1	NM_026192	0.546	-0.32965467	Calcoco1	NM_026192	0.725795	-0.3782534	Calcoco1	NM_026192	0.00411552	-0.87	Calcoco1	NM_026192	0.055650000000000005	-1.0866837
4521	Calcoco2	NM_029755	0.9111	0.07439033	Calcoco2	XM_006544629	0.896766	-0.10203045000000001	Calcoco2	XM_006544629	0.393133415	-0.16499999999999998	Calcoco2	NM_001100177	0.987	-0.0039421
4522	Calcr	NM_007588	0.8118	0.17107367	Calcr	NM_001042725	0.926162	-0.05413325	Calcr	NM_001042725	0.22358554	-0.3	Calcr	NM_001042725	0.504	0.15207520000000002
4523	Calcrl	ENSMUST00000074262	0.1668	-0.85964867	Calcrl	NM_018782	0.498179	-1.00275404	Calcrl	NM_018782	0.02387074	-0.86	Calcrl	NM_018782	0.139189	-1.3962316666666668
4524	Cald1	NM_145575	0.5605	0.778784	Cald1	NM_145575	0.770895	0.17154238	Cald1	NM_145575	0.00014976	2.9	Cald1	NM_145575	0.40599999999999997	1.0291507
4525	Calhm1	NM_001081271	0.9896	-0.01073633	Calhm1	NM_001081271	0.743021	0.20735111	Calhm1	NM_001081271	0.62507684	-0.08				
4526	Calhm2	ENSMUST00000035822	0.9737	0.04996467	Calhm2	NM_133746	0.878376	0.18630111	Calhm2	NM_133746	0.59018935	0.107	Calhm2	NM_133746	0.0252	0.5537006
4527	Calm1	NM_009790	0.8586	0.178026	Calm1	NM_009790	0.361566	0.44096277	Calm1	NM_009790	0.12553563	0.31	Calm1	NM_007589	0.2624193090909091	0.4642863545454546
4528	Calm2	NM_007589	0.3936	0.41264333	Calm2	NM_007589	0.198432	0.9006893549999999	Calm2	NM_007589	0.930907185	-0.0066500000000000005				
4529	Calm3	ENSMUST00000110082	0.78165	0.161935	Calm3	NM_007590	0.736779	-0.24960737	Calm3	NM_007590	0.01120227	1.02				
4530	Calm4	NM_020036	0.9179	0.23384333	Calm4	NM_020036	0.320208	1.36852968	Calm4	NM_020036	0.55742206	-0.13	Calm4	NM_020036	0.626	-0.18786589999999997
4531	Calm5	NM_001008706	0.8088	-0.14711833	Calm5	NM_001008706	0.867708	0.15928224	Calm5	NM_001008706	0.4743349	0.17				
4532	Calml3	NM_027416	0.736	0.57795167	Calml3	NM_027416	0.848877	0.16176829	Calml3	NM_027416	0.29638873	-0.207	Calml3	NM_027416	0.0719	-0.4179723
4533	Calml4	NM_138304	0.1807	-0.83082167	Calml4	NM_001102468	0.8524809999999999	-0.15133984	Calml4	NM_001102468	0.5454513000000001	-0.133	Calml4	NM_001102468	0.0815	-0.5776071
4534	Caln1	NM_181045	0.9869	-0.015753	Caln1	NM_021371	0.77717	-0.23515805	Caln1	NM_021371	0.47530393	-0.153	Caln1	NM_021371	0.6463333333333333	-0.053081233333333346
4535	Calr	ENSMUST00000003912	0.9041	0.12909167	Calr	NM_007591	0.288556	0.63608975	Calr	NM_007591	0.00854309	0.613	Calr	NM_007591	0.014653333333333332	1.2361671666666667
4536	Calr3	ENSMUST00000019876	0.6347	-0.324529	Calr3	NM_028500	0.9983049999999999	-0.00142498	Calr3	NM_028500	0.78241243	-0.06	Calr3	NM_028500	0.144	-0.1606859333333333
4537	Calr4	NM_001033226	0.7808	0.15379467	Calr4	NM_001033226	0.77717	0.1916112	Calr4	NM_001033226	0.20258511	-0.217				
4538	Calu	NM_007594	0.3342	0.47596067	Calu	NM_001285412	0.9399959999999999	0.15945254	Calu	NM_001285412	0.00067551	1.72	Calu	NM_001285412	0.2842745	1.2937036000000002
4539	Caly	NM_001190385	0.7199	0.23753833	Caly	NM_001190385	0.84765	0.17198423	Caly	NM_001190385	0.21749887	-0.237	Caly	NM_001190385	0.953	-0.0374077
4540	Camk1	NM_133926	0.7245	0.27754433	Camk1	NM_133926	0.888608	0.11071595	Camk1	NM_133926	0.01782523	0.75	Camk1	NM_133926	0.465	-0.29608025
4541	Camk1d	NM_177343	0.7826	-0.357041	Camk1d	NM_001290374	0.8274549999999999	-0.21855503	Camk1d	NM_001290374	0.00295775	-1.05	Camk1d	NM_001290374	0.3632333333333333	-0.8420488666666669
4542	Camk1g	NM_144817	0.9008	-0.13085633	Camk1g	NM_144817	0.995282	0.00486634	Camk1g	NM_144817	0.3338439	-0.147	Camk1g	NM_144817	0.48	-0.21397829999999998
4543	Camk2a	NM_177407	0.8686	-0.13024033	Camk2a	NM_001286809	0.852218	-0.13520875	Camk2a	NM_001286809	0.57289289	0.10300000000000001	Camk2a	NM_001286809	0.19413333333333335	-0.2516747833333333
4544	Camk2b	NM_007595	0.3094	0.53123033	Camk2b	XM_006514478	0.987901	-0.01005009	Camk2b	XM_006514478	0.37398505	-0.18	Camk2b	NM_001174053	0.5329999999999999	0.11595119999999999
4545	Camk2d	NM_001025439	0.4574	-0.93650867	Camk2d	NM_001025438	0.540446	-0.83672051	Camk2d	NM_001025438	0.1282579	0.34700000000000003	Camk2d	NM_001025438	0.30694	-0.27680844285714284
4546	Camk2g	NM_178597	0.7413	0.53277967	Camk2g	NM_001039138	0.674653	0.22552894	Camk2g	NM_001039138	0.90581423	-0.0233	Camk2g	NM_001039138	0.29915	0.09784844999999998
4547	Camk2n1	ENSMUST00000050918	0.2087	1.035914	Camk2n1	NM_025451	0.306381	0.92550822	Camk2n1	NM_025451	0.02343912	0.72	Camk2n1	NM_025451	0.27008000000000004	1.9070267499999998
4548	Camk2n2	NM_028420	0.8915	0.16309	Camk2n2	NM_028420	0.8751030000000001	0.08221279	Camk2n2	NM_028420	0.30470236	0.263	Camk2n2	NM_028420	0.13	0.7015469
4549	Camk4	NM_009793	0.6008	-0.5052301650000001	Camk4	NM_009793	0.214378	-1.16684521	Camk4	NM_009793	0.10130184	0.3	Camk4	NM_009793	0.183089	0.9973778600000001
4550	Camkk1	NM_018883	0.6313	-0.274691	Camkk1	NM_018883	0.839968	0.16824361	Camkk1	NM_018883	0.25864091	-0.19	Camkk1	NM_018883	0.0249	-0.9779388000000001
4551	Camkk2	NM_001199676	0.6063	0.66092767	Camkk2	NM_001199676	0.803113	-0.15946611	Camkk2	NM_001199676	0.57888241	-0.0833	Camkk2	NM_001199676	0.6154999999999999	0.07394230000000002
4552	Camkv	NM_145621	0.8991	0.10327467	Camkv	XM_006543115	0.7014800800000001	-0.307925274	Camkv	XM_006543115	0.7660910900000002	0.04312424242424244	Camkv	NM_145621	0.7190000000000001	-0.18659279999999998
4553	Caml	NM_007596	0.7199	-0.35566	Caml	ENSMUST00000165154	0.8703559999999999	-0.32244415	Caml	ENSMUST00000165154	0.2276209	0.217	Caml	NM_007596	0.00238	1.9466516
4554	Camp	NM_009921	0.8861	-0.11097367	Camp	NM_009921	0.9172799999999999	0.07743388	Camp	NM_009921	0.0561692	-0.38	Camp	NM_009921	0.297	-0.5563651999999999
4555	Camsap1	NM_001115076	0.6343	-0.23846033	Camsap1	NM_001276359	0.899284	-0.13567071	Camsap1	NM_001276359	0.38259585	-0.147	Camsap1	NM_001115076	0.218275	-0.8078918
4556	Camsap2	NM_001081360	0.6673	0.253602	Camsap2	NM_001081360	0.46091899999999997	0.88071104	Camsap2	NM_001081360	0.00792714	-0.7829999999999999	Camsap2	NM_001081360	0.00975475	-2.437851975
4557	Camsap3	NM_001163749	0.9386	0.05745733	Camsap3	NM_001163749	0.794074	0.15813411	Camsap3	NM_001163749	0.18999169	-0.22699999999999998	Camsap3	NM_001163749	0.759	0.1553579
4558	Camta1	NM_001081557	0.5563	-0.30523667	Camta1	NM_001081557	0.79570675	-0.28921961749999997	Camta1	NM_001081557	0.6142277349999999	-0.09584999999999999	Camta1	NM_001081557	0.305325	-0.29920725
4559	Camta2	NM_178116	0.9585	0.04242867	Camta2	NM_001190376	0.636789	0.51573107	Camta2	NM_001190376	0.40803002	-0.187	Camta2	NM_001190376	0.752	-0.0909341
4560	Cand1	NM_027994	0.6412	-0.44964533	Cand1	NM_027994	0.9516030000000001	0.13194953	Cand1	NM_027994	0.02786158	0.537	Cand1	NM_027994	0.2382725	-0.565654525
4561	Cand2	NM_025958	0.9252	-0.09061467	Cand2	NM_025958	0.9907549999999999	-0.00718672	Cand2	NM_025958	0.43115538	0.163	Cand2	NM_025958	0.232925	-0.8288736999999999
4562	Cant1	ENSMUST00000017620	0.8657	-0.27787767	Cant1	NM_001025617	0.9529610000000001	-0.0459087	Cant1	NM_001025617	0.11881196	-0.34	Cant1	NM_001025617	0.13096666666666668	-0.44567840000000003
4563	Canx	NM_007597	0.9198	0.083663	Canx	NM_001110499	0.855707	0.29118154	Canx	NM_001110499	0.08222694	0.7170000000000001	Canx	NM_001110499	0.27999999999999997	0.8827587666666666
4564	Cap1	ENSMUST00000106257	0.9056	-0.154748	Cap1	NM_007598	0.823722	-0.18397455	Cap1	NM_007598	0.8477756999999999	0.05	Cap1	NM_007598	0.48400000000000004	-0.57050135
4565	Cap2	ENSMUST00000021802	0.9558	0.08067833	Cap2	NM_026056	0.8315620000000001	-0.18130286	Cap2	NM_026056	0.90133808	-0.0333	Cap2	NM_026056	0.6775	-0.10006385
4566	Capg	ENSMUST00000114072	0.0819	2.517192	Capg	NM_001042534	0.002314	4.80945965	Capg	NM_001042534	3.088e-05	4.09	Capg	NM_001042534	0.04741025	2.8587577499999997
4567	Capn1	NM_007600	0.2741	-0.96128567	Capn1	NM_001110504	0.957471	-0.0622932	Capn1	NM_001110504	0.25271893	-0.307	Capn1	NM_001110504	0.337	-1.54903495
4568	Capn10	ENSMUST00000027488	0.7619	0.22556533	Capn10	NM_011796	0.8291379999999999	-0.19567588	Capn10	NM_011796	0.62145684	-0.11699999999999999	Capn10	NM_011796	0.08005000000000001	0.4778901
4569	Capn11	NM_001013767	0.8402	0.15102367	Capn11	NM_001013767	0.8104279999999999	-0.13789778	Capn11	NM_001013767	0.39686314	-0.15	Capn11	NM_001013767	0.685	-0.1663137
4570	Capn12	NM_001110807	0.7279	0.226761	Capn12	NM_001110807	0.9082959999999999	0.12031936	Capn12	NM_001110807	0.18936847	-0.273	Capn12	NM_001110807	0.6609999999999999	0.20445410000000003
4571	Capn13	NM_001033444	0.7462	0.18371333	Capn13	NM_001033444	0.879505	0.11401844	Capn13	NM_001033444	0.25812203	-0.22699999999999998	Capn13	NM_001033444	0.696	-0.1416375
4572	Capn2	NM_009794	0.1159	1.61705633	Capn2	NM_009794	0.364658	1.08896128	Capn2	NM_009794	0.0355406	0.58	Capn2	NM_009794	0.000627	2.5750571
4573	Capn3	NM_007601	0.9115	-0.084691	Capn3	NM_001109761	0.8557819999999999	-0.11432891	Capn3	NM_001109761	0.17008107	-0.27	Capn3	NM_001109761	0.11399999999999999	-0.7067385500000001
4574	Capn5	ENSMUST00000040971	0.4063	1.252353	Capn5	NM_007602	0.248671	0.60143301	Capn5	NM_007602	0.46824023	0.21	Capn5	NM_007602	0.052000000000000005	1.0248124
4575	Capn6	NM_007603	0.794	0.22674467	Capn6	NM_007603	0.791853	-0.17573185	Capn6	NM_007603	0.24471824	-0.213	Capn6	NM_007603	0.665	-0.20890715
4576	Capn7	ENSMUST00000022451	0.7544	-0.273964	Capn7	NM_009796	0.671851	-0.35407002	Capn7	NM_009796	0.07594863	-0.607	Capn7	NM_009796	0.19510466666666668	-0.7936154333333332
4577	Capn8	NM_130890	0.7567	-0.25609967	Capn8	NM_001145806	0.590115	-0.25593616	Capn8	NM_001145806	0.50254587	-0.10300000000000001	Capn8	NM_001145806	0.6645	-0.1418202
4578	Capn9	NM_023709	0.4611	-0.3849530000000001	Capn9	NM_023709	0.761628	0.19411441	Capn9	NM_023709	0.12703038	-0.27	Capn9	NM_023709	0.898	-0.0386893
4579	Capns1	ENSMUST00000001845	0.9434	0.05355433	Capns1	NM_009795	0.6866369999999999	0.77949972	Capns1	NM_009795	0.22139869	0.33	Capns1	NM_009795	0.847	0.09355269999999999
4580	Capns2	NM_027112	0.7736	0.44133467	Capns2	NM_027112	0.831161	0.24010414	Capns2	NM_027112	0.28801084	-0.32	Capns2	NM_027112	0.614	-0.1693626
4581	Caprin1	NM_016739	0.557	-0.31909033	Caprin1	NM_001111289	0.746109	-0.3908136	Caprin1	NM_001111289	0.09335019	0.46299999999999997	Caprin1	NM_001111289	0.43450000000000005	-0.2224556
4582	Caprin2	ENSMUST00000111569	0.2276	-0.802337	Caprin2	NM_181541	0.980468	-0.03526443	Caprin2	NM_181541	0.12040709	-0.293	Caprin2	NM_181541	0.0114	-0.8798197
4583	Caps2	NM_178278	0.8593	0.11533433	Caps2	NM_178278	0.9948950000000001	0.00560269	Caps2	NM_178278	0.54946459	-0.13	Caps2	NM_178278	0.6425000000000001	0.10279695
4584	Capsl	NM_029341	0.9831	-0.028708	Capsl	NM_029341	0.881763	0.08370067	Capsl	NM_029341	0.3919672	0.203	Capsl	NM_029341	0.0667	1.6471165
4585	Capza1	NM_009797	0.40015	-0.586663665	Capza1	NM_009797	0.847125	-0.145817935	Capza1	NM_009797	0.38681909000000003	0.2265	Capza1	NM_009797	0.009455	1.1135001
4586	Capza2	ENSMUST00000015877	0.8264	0.18442867	Capza2	NM_007604	0.848784	-0.16847626	Capza2	NM_007604	0.07282366	0.413	Capza2	NM_007604	0.0861	0.69778885
4587	Capza3	NM_007605	0.9535	0.048907	Capza3	NM_007605	0.803244	0.1909348	Capza3	NM_007605	0.81104379	0.05	Capza3	NM_007605	0.456	-0.1552675
4588	Capzb	NM_001037761	0.8312	0.13667167	Capzb	NM_001271405	0.8380610000000001	0.33043893	Capzb	NM_001271405	0.09147918	0.447	Capzb	NM_001037761	0.058495000000000005	0.4324222999999999
4589	Car1	NM_001083957	0.7725	0.19669833	Car1	NM_001083957	0.8888280000000001	-0.09897813	Car1	NM_001083957	0.024644799999999998	-4.04	Car1	NM_001083957	0.523	0.20941529999999997
4590	Car10	NM_028296	0.7889	0.22651867	Car10	NM_028296	0.922118	-0.09904572	Car10	NM_028296	0.20605746	-0.267	Car10	NM_028296	0.09585	-0.24442384999999997
4591	Car11	NM_009800	0.8958	0.15654300000000002	Car11	NM_009800	0.7264609999999999	-0.28782466	Car11	NM_009800	0.91929195	0.0267	Car11	NM_009800	0.0187	-1.4633093000000001
4592	Car12	NM_178396	0.6347	0.24530767	Car12	NM_178396	0.8813290000000001	-0.11507346	Car12	NM_178396	0.02942424	0.7070000000000001	Car12	NM_178396	0.17166666666666663	-0.7178903333333334
4593	Car13	NM_024495	0.6503	0.70833367	Car13	NM_024495	0.74105	0.21376554	Car13	NM_024495	0.01048055	1.01	Car13	NM_024495	0.026113333333333336	1.9031080666666667
4594	Car14	ENSMUST00000036181	0.9791	-0.040392	Car14	NM_011797	0.770526	-0.20320414	Car14	NM_011797	0.43581196	-0.24	Car14	NM_011797	0.8490000000000001	-0.0604595
4595	Car15	ENSMUST00000118960	0.4252	-0.78737867	Car15	NM_030558	0.436759	-0.51788992	Car15	NM_030558	0.15329266	-0.593	Car15	NM_030558	0.00881	-1.1390973
4596	Car2	NM_009801	0.7282	-0.22600833	Car2	NM_009801	0.909795	-0.09120683	Car2	NM_009801	0.029057200000000002	-2.3	Car2	NM_009801	0.655	0.1274516
4597	Car3	NM_007606	0.55985	0.37245316500000003	Car3	NM_007606	0.9776959999999999	-0.02772796	Car3	NM_007606	0.30625883	-0.177	Car3	NM_007606	0.31825000000000003	-0.05236652499999997
4598	Car4	NM_007607	0.9756	0.034259	Car4	NM_007607	0.955343	0.03830141	Car4	NM_007607	0.43772784	-0.157	Car4	NM_007607	0.8465	-0.0387316
4599	Car5a	NM_007608	0.5674	0.276893	Car5a	NM_007608	0.778242	0.17888104	Car5a	NM_007608	0.05455163	-0.373	Car5a	NM_007608	0.28	-0.38210029999999995
4600	Car5b	NM_181315	0.0624	4.234801	Car5b	NM_181315	0.039077	2.58456203	Car5b	NM_181315	0.03455365	1.3	Car5b	NM_181315	0.00289	2.5547614000000003
4601	Car6	ENSMUST00000030817	0.9271	0.074791	Car6	NM_009802	0.948341	0.07640794	Car6	NM_009802	0.01120227	1.22	Car6	NM_009802	0.107	1.6723133000000001
4602	Car7	NM_053070	0.7958	-0.14832133	Car7	NM_053070	0.965091	0.03604825	Car7	NM_053070	0.53760822	-0.133	Car7	NM_053070	0.7303333333333333	-0.013589233333333325
4603	Car8	NM_007592	0.894	0.16300867	Car8	NM_007592	0.996743	0.00385856	Car8	NM_007592	0.89375574	0.0333	Car8	NM_007592	0.17800000000000002	0.04414489999999999
4604	Car9	NM_139305	0.72075	0.6188705	Car9	NM_139305	0.288556	0.50599758	Car9	NM_139305	0.46482011	0.25	Car9	NM_139305	0.0996	0.6128891
4605	Card10	NM_130859	0.7304	0.23247233	Card10	NM_130859	0.962742	0.02533285	Card10	NM_130859	0.17290162	-0.293	Card10	NM_130859	0.513	-0.24053960000000002
4606	Card11	NM_175362	0.9049	-0.16934767	Card11	NM_175362	0.726172	0.36463492	Card11	NM_175362	0.00144294	-1.3	Card11	NM_175362	0.4545	-0.31240860000000004
4607	Card14	ENSMUST00000106250	0.991	-0.01511733	Card14	NM_130886	0.584535	-0.25892013	Card14	NM_130886	0.05645264	-0.363	Card14	NM_130886	0.0854	-1.1057913000000001
4608	Card6	ENSMUST00000118365	0.3018	-1.52849633	Card6	NM_001163138	0.22265300000000002	-1.13124114	Card6	NM_001163138	0.00058038	-2.36	Card6	NM_001163138	3.15e-05	-4.0868283
4609	Card9	ENSMUST00000100303	0.7688	-0.17876	Card9	NM_001037747	0.84765	-0.13279491	Card9	NM_001037747	0.85797096	-0.04				
4610	Carf	NM_139150	0.2343	-0.69040267	Carf	NM_001285463	0.933005	-0.05394087	Carf	NM_001285463	0.25812203	-0.267	Carf	NM_001285463	0.50015	-0.465173
4611	Carhsp1	NM_025821	0.5591	0.97175333	Carhsp1	NM_025821	0.6097665	0.467215485	Carhsp1	NM_025821	0.143609065	0.45499999999999996	Carhsp1	NM_025821	0.009079	1.8687512000000002
4612	Carkd	NM_026995	0.8557	-0.258036	Carkd	NM_001190357	0.7623880000000001	0.24721869999999999	Carkd	NM_001190357	0.93845467	0.0167	Carkd	NM_001190357	0.573	0.1268337
4613	Carm1	NM_021531	0.7974	-0.15557967	Carm1	NM_021531	0.8341149999999999	0.22339918	Carm1	NM_021531	0.45813971	0.13699999999999998	Carm1	NM_021531	0.937	-0.0336997
4614	Carns1	NM_134148	0.9464	0.08383433	Carns1	NM_134148	0.8354020000000001	0.31378273	Carns1	NM_134148	0.01691627	-0.807	Carns1	NM_134148	0.0271	-2.286569
4615	Cars	NM_013742	0.4091	0.41639933	Cars	NM_001252593	0.995836	-0.00493247	Cars	NM_001252593	0.03196749	0.82	Cars	NM_001252593	0.4103	-0.75103265
4616	Cars2	NM_024248	0.9131	-0.12007	Cars2	XM_006508894	0.744193	-0.43076139	Cars2	XM_006508894	0.29913986	-0.327	Cars2	NM_024248	0.1936	-0.5993293333333334
4617	Cartpt	NM_013732	0.8595	0.15313433	Cartpt	NM_001081493	0.717264	0.23300841	Cartpt	NM_001081493	0.32047439	-0.163	Cartpt	NM_001081493	0.5870000000000001	0.10677750000000001
4618	Casc1	ENSMUST00000060797	0.7781	-0.17662167	Casc1	NM_177222	0.923365	-0.06986919	Casc1	NM_177222	0.88930381	-0.0367				
4619	Casc3	ENSMUST00000017384	0.8332	-0.133113	Casc3	NM_138660	0.429642	-0.5991753000000001	Casc3	NM_138660	0.01826489	-0.643	Casc3	NM_138660	0.413	-0.584399
4620	Casc4	NM_001205369	0.4904	-0.65008233	Casc4	NM_001205369	0.044717	-0.92731973	Casc4	NM_001205369	0.59621891	0.11699999999999999	Casc4	NM_001205369	0.4858615	-1.06334975
4621	Casc5	NM_029617	0.3568	0.65845967	Casc5	NM_029617	0.7264609999999999	0.56211988	Casc5	NM_029617	0.01865316	2.33	Casc5	NM_029617	0.00047620000000000003	3.2442632000000002
4622	Casd1	ENSMUST00000015333	0.151	-1.76328967	Casd1	NM_145398	0.210495	-1.47622507	Casd1	NM_145398	0.35040614	0.44	Casd1	NM_145398	0.4385	-0.46177185
4623	Cask	NM_009806	0.5826	0.825997	Cask	NM_001284503	0.9612620000000001	-0.03409536	Cask	NM_001284503	0.11938922	0.503	Cask	NM_001284503	0.434	-0.12616655
4624	Caskin1	NM_027937	0.6458	-0.234051	Caskin1	NM_027937	0.726172	-0.26098981	Caskin1	NM_027937	0.30931868	-0.203	Caskin1	NM_027937	0.41029999999999994	-0.6169749
4625	Caskin2	ENSMUST00000041684	0.6866	0.271347	Caskin2	NM_080643	0.8779170000000001	-0.1023038	Caskin2	NM_080643	0.15474231	-0.25	Caskin2	NM_080643	0.154	0.48908019999999996
4626	Casp1	NM_009807	0.0543	2.14405233	Casp1	NM_009807	0.226173	1.58589502	Casp1	NM_009807	0.27291717	0.36	Casp1	NM_009807	1.63e-05	5.7097340999999995
4627	Casp12	NM_009808	0.7621	0.329987	Casp12	NM_009808	0.577485	-0.26720405	Casp12	NM_009808	0.04463199	0.647	Casp12	NM_009808	0.2655	0.80914895
4628	Casp14	NM_009809	0.9979	0.002253	Casp14	NM_009809	0.9612139999999999	-0.04362546	Casp14	NM_009809	0.47249090000000005	-0.187	Casp14	NM_009809	0.3435	0.23822025
4629	Casp2	NM_007610	0.27	-1.275669	Casp2	NM_007610	0.9795149999999999	-0.0327373	Casp2	NM_007610	0.58959104	-0.09	Casp2	NM_007610	0.0817	1.0367813
4630	Casp3	NM_009810	0.3249	1.44006467	Casp3	NM_001284409	0.19925199999999998	0.96629832	Casp3	NM_001284409	0.00507313	1.76	Casp3	NM_001284409	0.012760366666666667	2.9558010666666674
4631	Casp4	NM_007609	0.0421	3.25702767	Casp4	NM_007609	0.032716	1.14186806	Casp4	NM_007609	0.05738856	0.847	Casp4	NM_007609	4.88e-06	6.297403599999999
4632	Casp6	NM_009811	0.9435	-0.20545667	Casp6	NM_009811	0.815941	-0.25937098	Casp6	NM_009811	0.64084204	0.07	Casp6	NM_009811	0.776	0.017680849999999998
4633	Casp7	NM_007611	0.2268	-0.81018267	Casp7	NM_007611	0.8104279999999999	-0.26042972	Casp7	NM_007611	0.00583168	0.99	Casp7	NM_007611	0.001486	1.87720365
4634	Casp8	NM_009812	0.2193	-0.83536267	Casp8	NM_001080126	0.812712	-0.44631163	Casp8	NM_001080126	0.61295278	0.24	Casp8	NM_001080126	0.007909999999999999	-0.8675639999999999
4635	Casp8ap2	NM_011997	0.654	-0.417315	Casp8ap2	NM_001122978	0.9975440000000001	-0.00849599	Casp8ap2	NM_001122978	0.39292204	0.177	Casp8ap2	NM_001122978	0.531	0.6623611999999999
